Subject_code,code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,Quad,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,RT_TP,xpos,ypos,perfGrp
6,453,1.4,1,4,1,0.499032313000498,2,69,7,2,0.941744578001817,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
6,491,1.4,1,4,1,0.502786248001939,1,107,3,4,0.339904831998865,3,1,0.502786248001939,4,1,0,0,0,0.502786248001939,-0.707106781186548,-0.707106781186547,2
6,432,1.4,3,4,2,0.467240625002887,2,48,5,4,0.170284484000149,1,1,0.467240625002887,4,0,1,0,0,NaN,NaN,NaN,2
6,541,1.4,1,4,2,0.470276598000055,2,157,7,4,0.173485603001609,4,1,0.470276598000055,4,0,1,0,0,NaN,NaN,NaN,2
6,626,1.4,1,8,1,0.704905347000022,1,242,3,4,0.171400826999161,2,1,0.704905347000022,4,1,0,0,0,0.704905347000022,-0.38268343236509,0.923879532511287,2
6,741,1.4,1,8,2,0.465561470999091,2,357,15,3,0.304356270000426,4,1,0.465561470999091,3,0,1,0,0,NaN,NaN,NaN,2
6,621,0.65,3,8,2,1.27465570899949,2,237,13,3,0.125871918000485,1,1,1.27465570899949,3,0,1,0,0,NaN,NaN,NaN,2
6,543,1.4,1,4,2,0.973242251999181,2,159,6,4,0.674037979002605,4,1,0.973242251999181,4,0,1,0,0,NaN,NaN,NaN,2
6,646,1.4,1,8,2,0.669382911997673,2,262,14,3,0.135373749999417,2,1,0.669382911997673,3,0,1,0,0,NaN,NaN,NaN,2
6,406,1.4,1,4,2,0.469511356997828,2,22,8,4,0.168760440999904,1,1,0.469511356997828,4,0,1,0,0,NaN,NaN,NaN,2
6,516,1.4,3,4,1,0.401486755003134,1,132,3,4,0.169012693000695,3,1,0.401486755003134,4,1,0,0,0,0.401486755003134,-0.707106781186548,-0.707106781186547,2
6,456,1.4,1,4,2,0.770393965001858,2,72,8,4,0.166717359999893,2,1,0.770393965001858,4,0,1,0,0,NaN,NaN,NaN,2
6,608,1.4,3,8,2,0.771154848000151,1,224,2,3,0.134378446997289,1,0,NaN,NaN,0,0,0,1,NaN,0.38268343236509,0.923879532511287,2
6,753,0.65,3,8,2,0.469211808002001,1,369,8,3,0.135751840000012,4,0,NaN,NaN,0,0,0,1,NaN,0.923879532511287,-0.38268343236509,2
6,613,0.65,3,8,2,0.870250640997256,2,229,15,3,0.135885604999203,1,1,0.870250640997256,3,0,1,0,0,NaN,NaN,NaN,2
6,647,1.4,1,8,2,0.466273821002687,2,263,13,3,0.137789879998309,2,1,0.466273821002687,3,0,1,0,0,NaN,NaN,NaN,2
6,537,1.4,1,4,1,0.400905041999067,1,153,4,4,0.169889142998727,4,1,0.400905041999067,4,1,0,0,0,0.400905041999067,0.707106781186547,-0.707106781186548,2
6,578,1.4,1,8,1,0.700793631000124,1,194,1,4,0.169453251000959,1,1,0.700793631000124,4,1,0,0,0,0.700793631000124,0.923879532511287,0.38268343236509,2
6,531,1.4,1,4,1,0.399639541999932,1,147,4,4,0.169546600001922,4,1,0.399639541999932,4,1,0,0,0,0.399639541999932,0.707106781186547,-0.707106781186548,2
6,460,1.4,3,4,1,0.602177864002442,1,76,2,4,0.513048742002866,2,1,0.602177864002442,4,1,0,0,0,0.602177864002442,-0.707106781186547,0.707106781186548,2
6,538,1.4,1,4,1,0.500895655997738,1,154,4,4,0.169657872000244,4,1,0.500895655997738,4,1,0,0,0,0.500895655997738,0.707106781186547,-0.707106781186548,2
6,612,1.4,3,8,2,0.670997088000149,1,228,2,3,0.139440843999182,1,0,NaN,NaN,0,0,0,1,NaN,0.38268343236509,0.923879532511287,2
6,483,1.4,1,4,1,0.407099210999149,1,99,3,4,0.504767393002112,3,1,0.407099210999149,4,1,0,0,0,0.407099210999149,-0.707106781186548,-0.707106781186547,2
6,744,1.4,1,8,2,0.669413651001378,2,360,12,3,0.47977004600034,4,1,0.669413651001378,3,0,1,0,0,NaN,NaN,NaN,2
6,455,1.4,1,4,2,0.568072044003202,2,71,5,4,0.167414958999871,2,1,0.568072044003202,4,0,1,0,0,NaN,NaN,NaN,2
6,305,0.65,1,8,2,1.97254194200286,2,305,16,1,0.234917756999494,3,1,1.97254194200286,1,0,1,0,0,NaN,NaN,NaN,2
6,160,0.65,1,4,2,0.469350118000875,2,160,6,3,0.135325684001145,4,1,0.469350118000875,3,0,1,0,0,NaN,NaN,NaN,2
6,7,0.65,1,4,1,0.404328736000025,1,7,1,4,0.512355781000224,1,1,0.404328736000025,4,1,0,0,0,0.404328736000025,0.707106781186548,0.707106781186547,2
6,244,0.65,1,8,1,1.80919063499823,1,244,3,3,0.303075938998518,2,1,1.80919063499823,3,1,0,0,0,1.80919063499823,-0.38268343236509,0.923879532511287,2
6,232,1.4,3,8,2,0.573079922000034,2,232,13,3,0.137859155001934,1,1,0.573079922000034,3,0,1,0,0,NaN,NaN,NaN,2
6,80,1.4,3,4,1,0.401525182001933,1,80,2,4,0.168823144998896,2,1,0.401525182001933,4,1,0,0,0,0.401525182001933,-0.707106781186547,0.707106781186548,2
6,23,0.65,1,4,2,0.471385119999468,2,23,7,4,0.172659441999713,1,1,0.471385119999468,4,0,1,0,0,NaN,NaN,NaN,2
6,337,0.65,1,8,2,0.874540168999374,1,337,7,4,0.173292040999513,4,0,NaN,NaN,0,0,0,1,NaN,0.38268343236509,-0.923879532511287,2
6,208,0.65,1,8,2,1.67038754700116,2,208,11,3,0.811619034000614,1,1,1.67038754700116,3,0,1,0,0,NaN,NaN,NaN,2
6,297,0.65,1,8,2,1.2749232999995,1,297,6,2,1.10976034299892,3,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,-0.923879532511287,2
6,120,0.65,1,4,2,0.670090472998709,2,120,5,4,0.170163670001784,3,1,0.670090472998709,4,0,1,0,0,NaN,NaN,NaN,2
6,149,0.65,1,4,1,1.00722553400192,1,149,4,4,0.170756534000247,4,1,1.00722553400192,4,1,0,0,0,1.00722553400192,0.707106781186547,-0.707106781186548,2
6,129,0.65,3,4,1,1.10847172300055,1,129,3,4,0.171029544999328,3,1,1.10847172300055,4,1,0,0,0,1.10847172300055,-0.707106781186548,-0.707106781186547,2
6,118,0.65,1,4,2,0.874637917000655,2,118,5,3,0.813208405001205,3,1,0.874637917000655,3,0,1,0,0,NaN,NaN,NaN,2
6,41,0.65,3,4,1,2.41520485799992,2,41,6,3,0.305592835997231,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
6,209,0.65,1,8,2,0.772619672003202,2,209,13,3,0.487236889999622,1,1,0.772619672003202,3,0,1,0,0,NaN,NaN,NaN,2
6,240,1.4,3,8,2,0.667655533998186,2,240,10,3,0.3119470979982,1,1,0.667655533998186,3,0,1,0,0,NaN,NaN,NaN,2
6,108,0.65,1,4,1,0.604407489998266,1,108,3,4,0.680875182002637,3,1,0.604407489998266,4,1,0,0,0,0.604407489998266,-0.707106781186548,-0.707106781186547,2
6,97,0.65,1,4,2,0.567088355001033,1,97,3,4,0.161333621999802,3,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,2
6,72,0.65,1,4,2,1.17357410000113,2,72,8,3,0.301670896998985,2,1,1.17357410000113,3,0,1,0,0,NaN,NaN,NaN,2
6,298,0.65,1,8,1,1.72264053599793,1,298,6,2,1.12117352700079,3,1,1.72264053599793,2,1,0,0,0,1.72264053599793,-0.38268343236509,-0.923879532511287,2
6,33,0.65,3,4,1,1.5056494240016,1,33,1,4,0.170857213001,1,1,1.5056494240016,4,1,0,0,0,1.5056494240016,0.707106781186548,0.707106781186547,2
6,376,1.4,3,8,2,1.67939642400233,2,376,10,2,0.441682369000773,4,1,1.67939642400233,2,0,1,0,0,NaN,NaN,NaN,2
6,306,0.65,1,8,2,1.5814108859995,2,306,14,2,0.271831488000316,3,1,1.5814108859995,2,0,1,0,0,NaN,NaN,NaN,2
6,357,0.65,1,8,2,1.38171017500281,2,357,12,3,0.471444336999411,4,1,1.38171017500281,3,0,1,0,0,NaN,NaN,NaN,2
6,316,1.4,3,8,1,0.403924453003128,1,316,5,4,0.173351533001551,3,1,0.403924453003128,4,1,0,0,0,0.403924453003128,-0.923879532511287,-0.38268343236509,2
6,276,1.4,3,8,1,0.704051081000216,1,276,4,4,0.687349611001991,2,1,0.704051081000216,4,1,0,0,0,0.704051081000216,-0.923879532511287,0.38268343236509,2
6,312,0.65,1,8,2,0.567887255998357,2,312,13,3,0.645162163997156,3,1,0.567887255998357,3,0,1,0,0,NaN,NaN,NaN,2
6,181,0.65,3,4,2,0.669659287999821,2,181,7,3,0.307374051997613,4,1,0.669659287999821,3,0,1,0,0,NaN,NaN,NaN,2
6,154,0.65,1,4,2,0.468758601000445,1,154,4,4,0.168491922999237,4,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,2
6,145,0.65,1,4,2,0.671119603000989,1,145,4,3,0.13324900400039,4,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,2
6,289,0.65,1,8,2,0.475137325000105,1,289,5,2,0.268498371999158,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,2
6,249,0.65,1,8,2,0.371837596998375,1,249,4,2,0.270050382998306,2,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,0.38268343236509,2
6,156,0.65,1,4,1,1.01473306499975,1,156,4,4,0.168973207000818,4,1,1.01473306499975,4,1,0,0,0,1.01473306499975,0.707106781186547,-0.707106781186548,2
6,61,0.65,1,4,2,0.569375196999317,2,61,7,3,0.47754416799944,2,1,0.569375196999317,3,0,1,0,0,NaN,NaN,NaN,2
6,164,0.65,1,4,2,0.47029139499864,2,164,6,4,0.169785783000407,4,1,0.47029139499864,4,0,1,0,0,NaN,NaN,NaN,2
6,272,1.4,3,8,1,0.302798959000938,1,272,4,4,0.170633482000994,2,1,0.302798959000938,4,1,0,0,0,0.302798959000938,-0.923879532511287,0.38268343236509,2
6,320,1.4,3,8,2,0.468709422999382,1,320,6,2,0.443470797999908,3,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,-0.923879532511287,2
6,225,0.65,3,8,1,0.497092429002805,1,225,2,4,0.168872488000488,1,1,0.497092429002805,4,1,0,0,0,0.497092429002805,0.38268343236509,0.923879532511287,2
6,211,0.65,1,8,2,0.570694120997359,2,211,15,2,0.103667768999003,1,1,0.570694120997359,2,0,1,0,0,NaN,NaN,NaN,2
6,344,0.65,1,8,2,0.672612757000024,1,344,8,3,0.468181530999573,4,0,NaN,NaN,0,0,0,1,NaN,0.923879532511287,-0.38268343236509,2
6,233,0.65,3,8,2,0.671034203001909,2,233,13,3,0.138777879001282,1,1,0.671034203001909,3,0,1,0,0,NaN,NaN,NaN,2
6,98,0.65,1,4,1,0.502613081000163,1,98,3,4,0.171436887001619,3,1,0.502613081000163,4,1,0,0,0,0.502613081000163,-0.707106781186548,-0.707106781186547,2
6,308,0.65,1,8,2,0.4672211970028,2,308,13,3,0.307604229998105,3,1,0.4672211970028,3,0,1,0,0,NaN,NaN,NaN,2
6,115,0.65,1,4,2,0.469944233998831,2,115,7,3,0.30206380600066,3,1,0.469944233998831,3,0,1,0,0,NaN,NaN,NaN,2
6,260,0.65,1,8,2,0.569037961002323,2,260,10,3,0.134179073997075,2,1,0.569037961002323,3,0,1,0,0,NaN,NaN,NaN,2
6,132,1.4,3,4,1,0.601904092000041,1,132,3,4,0.338659028002439,3,1,0.601904092000041,4,1,0,0,0,0.601904092000041,-0.707106781186548,-0.707106781186547,2
6,24,0.65,1,4,2,0.469533708001109,2,24,8,4,0.163530321999133,1,1,0.469533708001109,4,0,1,0,0,NaN,NaN,NaN,2
6,51,0.65,1,4,1,0.507317257997784,1,51,2,4,0.171242574000644,2,1,0.507317257997784,4,1,0,0,0,0.507317257997784,-0.707106781186547,0.707106781186548,2
6,2,0.65,1,4,1,0.307470408999507,1,2,1,4,0.169234119999601,1,1,0.307470408999507,4,1,0,0,0,0.307470408999507,0.707106781186548,0.707106781186547,2
6,355,0.65,1,8,2,1.41791020399978,2,355,9,2,0.779132905001461,4,1,1.41791020399978,2,0,1,0,0,NaN,NaN,NaN,2
6,169,0.65,3,4,1,0.603497592001077,1,169,4,4,0.503525705997163,4,1,0.603497592001077,4,1,0,0,0,0.603497592001077,0.707106781186547,-0.707106781186548,2
6,313,0.65,3,8,1,1.60512739999831,1,313,5,3,0.145255773000827,3,1,1.60512739999831,3,1,0,0,0,1.60512739999831,-0.923879532511287,-0.38268343236509,2
6,167,0.65,1,4,2,0.675296371999139,2,167,5,4,0.162602680000418,4,1,0.675296371999139,4,0,1,0,0,NaN,NaN,NaN,2
6,189,0.65,3,4,2,0.674385393998818,2,189,7,4,0.179685876999429,4,1,0.674385393998818,4,0,1,0,0,NaN,NaN,NaN,2
6,3,0.65,1,4,1,0.499404631002108,1,3,1,4,0.174034925999877,1,1,0.499404631002108,4,1,0,0,0,0.499404631002108,0.707106781186548,0.707106781186547,2
6,193,0.65,1,8,2,0.681317350001336,1,193,1,3,0.14002003099813,1,0,NaN,NaN,0,0,0,1,NaN,0.923879532511287,0.38268343236509,2
6,248,0.65,1,8,1,0.501541529996757,1,248,4,4,0.509255605997168,2,1,0.501541529996757,4,1,0,0,0,0.501541529996757,-0.923879532511287,0.38268343236509,2
6,350,0.65,1,8,2,0.474226051999722,2,350,11,3,0.139297878999059,4,1,0.474226051999722,3,0,1,0,0,NaN,NaN,NaN,2
6,25,0.65,3,4,1,0.811735318999126,1,25,1,4,0.159570006999274,1,1,0.811735318999126,4,1,0,0,0,0.811735318999126,0.707106781186548,0.707106781186547,2
6,353,0.65,1,8,2,0.575865071001317,2,353,10,3,0.47428650999791,4,1,0.575865071001317,3,0,1,0,0,NaN,NaN,NaN,2
6,28,1.4,3,4,1,0.610954125000717,1,28,1,4,0.504827718999877,1,1,0.610954125000717,4,1,0,0,0,0.610954125000717,0.707106781186548,0.707106781186547,2
6,259,0.65,1,8,2,0.57210855700032,2,259,12,3,0.134900156001095,2,1,0.57210855700032,3,0,1,0,0,NaN,NaN,NaN,2
6,101,0.65,1,4,1,0.704605015998823,1,101,3,4,0.504021149998152,3,1,0.704605015998823,4,1,0,0,0,0.704605015998823,-0.707106781186548,-0.707106781186547,2
6,11,0.65,1,4,1,0.701124230999994,1,11,1,4,0.511589486002777,1,1,0.701124230999994,4,1,0,0,0,0.701124230999994,0.707106781186548,0.707106781186547,2
6,303,0.65,1,8,2,0.67062666199854,2,303,15,4,0.337142106000101,3,1,0.67062666199854,4,0,1,0,0,NaN,NaN,NaN,2
6,141,0.65,3,4,2,0.569056675001775,2,141,8,4,0.17146900300213,3,1,0.569056675001775,4,0,1,0,0,NaN,NaN,NaN,2
6,252,0.65,1,8,2,0.667722786998638,1,252,4,3,0.137957846000063,2,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,0.38268343236509,2
6,55,0.65,1,4,1,1.5078122699997,1,55,2,4,0.167575390998536,2,1,1.5078122699997,4,1,0,0,0,1.5078122699997,-0.707106781186547,0.707106781186548,2
6,328,1.4,3,8,2,0.767395279999619,2,328,13,3,0.126027777998388,3,1,0.767395279999619,3,0,1,0,0,NaN,NaN,NaN,2
6,96,1.4,3,4,2,0.674143944001116,2,96,8,4,0.510389658000349,2,1,0.674143944001116,4,0,1,0,0,NaN,NaN,NaN,2
6,242,0.65,1,8,2,0.365457771000365,1,242,3,100,4.03187602400067,2,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,0.923879532511287,2
6,360,0.65,1,8,2,1.57123715499984,2,360,16,3,0.139192906000972,4,1,1.57123715499984,3,0,1,0,0,NaN,NaN,NaN,2
6,64,0.65,1,4,2,1.47662109599696,2,64,5,4,0.505262489001325,2,1,1.47662109599696,4,0,1,0,0,NaN,NaN,NaN,2
6,550,1.4,1,4,2,1.17329307700129,2,166,8,4,0.168611003999104,4,1,1.17329307700129,4,0,1,0,0,NaN,NaN,NaN,2
6,400,1.4,1,4,2,0.666492096999718,2,16,6,4,0.159341213999141,1,1,0.666492096999718,4,0,1,0,0,NaN,NaN,NaN,2
6,680,1.4,1,8,1,1.40293305199884,1,296,6,3,0.303274439000234,3,1,1.40293305199884,3,1,0,0,0,1.40293305199884,-0.38268343236509,-0.923879532511287,2
6,385,1.4,1,4,1,1.50193494899941,1,1,1,4,0.168228174999967,1,1,1.50193494899941,4,1,0,0,0,1.50193494899941,0.707106781186548,0.707106781186547,2
6,539,1.4,1,4,1,0.604213992999576,1,155,4,4,0.171234854999057,4,1,0.604213992999576,4,1,0,0,0,0.604213992999576,0.707106781186547,-0.707106781186548,2
6,435,1.4,1,4,1,0.600365129001148,1,51,2,4,0.167953434000083,2,1,0.600365129001148,4,1,0,0,0,0.600365129001148,-0.707106781186547,0.707106781186548,2
6,447,1.4,1,4,2,0.569907547000184,2,63,8,4,0.168643478002195,2,1,0.569907547000184,4,0,1,0,0,NaN,NaN,NaN,2
6,390,1.4,1,4,1,1.00340009700085,1,6,1,4,0.167072936001205,1,1,1.00340009700085,4,1,0,0,0,1.00340009700085,0.707106781186548,0.707106781186547,2
6,404,1.4,1,4,2,0.967139603999385,2,20,5,4,0.836564436998742,1,1,0.967139603999385,4,0,1,0,0,NaN,NaN,NaN,2
6,676,1.4,1,8,2,0.769558267002139,1,292,5,3,0.63516273300047,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,2
6,448,1.4,1,4,1,0.600850325001375,2,64,5,4,1.00306735300182,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
6,684,1.4,1,8,2,0.566623415998038,1,300,6,2,0.101814817000559,3,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,-0.923879532511287,2
6,457,0.65,3,4,1,0.49803312199947,1,73,2,4,0.168229242000962,2,1,0.49803312199947,4,1,0,0,0,0.49803312199947,-0.707106781186547,0.707106781186548,2
6,681,1.4,1,8,2,1.87718825499906,1,297,6,3,0.302238121999835,3,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,-0.923879532511287,2
6,395,1.4,1,4,1,0.398521969997091,1,11,1,4,0.505262704999041,1,1,0.398521969997091,4,1,0,0,0,0.398521969997091,0.707106781186548,0.707106781186547,2
6,600,1.4,1,8,2,0.865147871998488,2,216,14,4,0.168786809001176,1,1,0.865147871998488,4,0,1,0,0,NaN,NaN,NaN,2
6,396,1.4,1,4,1,0.498653810998803,1,12,1,4,0.160179565998988,1,1,0.498653810998803,4,1,0,0,0,0.498653810998803,0.707106781186548,0.707106781186547,2
6,756,1.4,3,8,1,1.60321672300051,1,372,8,3,0.301322190000064,4,1,1.60321672300051,3,1,0,0,0,1.60321672300051,0.923879532511287,-0.38268343236509,2
6,488,1.4,1,4,1,0.702132317001087,1,104,3,4,0.169107705998613,3,1,0.702132317001087,4,1,0,0,0,0.702132317001087,-0.707106781186548,-0.707106781186547,2
6,624,1.4,3,8,2,0.965007341001183,2,240,11,3,0.134063489000255,1,1,0.965007341001183,3,0,1,0,0,NaN,NaN,NaN,2
6,573,0.65,3,4,2,0.567550703999586,2,189,5,4,0.16981254699931,4,1,0.567550703999586,4,0,1,0,0,NaN,NaN,NaN,2
6,734,1.4,1,8,2,0.67122934100189,2,350,14,4,0.507171368000854,4,1,0.67122934100189,4,0,1,0,0,NaN,NaN,NaN,2
6,496,1.4,1,4,2,0.665073218999169,2,112,8,4,0.505140139001014,3,1,0.665073218999169,4,0,1,0,0,NaN,NaN,NaN,2
6,436,1.4,1,4,1,0.60022542599836,1,52,2,4,0.170456772997568,2,1,0.60022542599836,4,1,0,0,0,0.60022542599836,-0.707106781186547,0.707106781186548,2
6,502,1.4,1,4,2,0.570805422001285,2,118,7,4,0.171938548999606,3,1,0.570805422001285,4,0,1,0,0,NaN,NaN,NaN,2
6,512,1.4,3,4,1,0.299952258999838,1,128,3,4,0.169129963996966,3,1,0.299952258999838,4,1,0,0,0,0.299952258999838,-0.707106781186548,-0.707106781186547,2
6,735,1.4,1,8,2,1.26455700199949,2,351,12,2,0.436803732001863,4,1,1.26455700199949,2,0,1,0,0,NaN,NaN,NaN,2
6,697,0.65,3,8,2,0.565177521999431,1,313,5,3,0.134387504996994,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,2
6,640,1.4,1,8,2,0.566630838999117,2,256,14,2,0.271704315000534,2,1,0.566630838999117,2,0,1,0,0,NaN,NaN,NaN,2
6,757,0.65,3,8,2,0.672308805002103,2,373,15,2,0.101388922001206,4,1,0.672308805002103,2,0,1,0,0,NaN,NaN,NaN,2
6,525,0.65,3,4,2,2.16617429100006,2,141,5,3,1.14027259900104,3,1,2.16617429100006,3,0,1,0,0,NaN,NaN,NaN,2
6,689,1.4,1,8,2,0.664494037999248,2,305,13,3,0.137109130999306,3,1,0.664494037999248,3,0,1,0,0,NaN,NaN,NaN,2
6,682,1.4,1,8,2,0.464497118999134,1,298,6,3,1.13532290900184,3,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,-0.923879532511287,2
6,669,0.65,3,8,2,1.26692034100051,2,285,14,2,0.603410863001045,2,1,1.26692034100051,2,0,1,0,0,NaN,NaN,NaN,2
6,609,0.65,3,8,2,0.466216120999889,1,225,2,1,2.24576646999776,1,0,NaN,NaN,0,0,0,1,NaN,0.38268343236509,0.923879532511287,2
6,449,1.4,1,4,1,0.401763532998302,2,65,6,1,3.7806915220026,2,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
6,649,0.65,3,8,1,1.50068640300015,1,265,3,4,0.503586434999306,2,1,1.50068640300015,4,1,0,0,0,1.50068640300015,-0.38268343236509,0.923879532511287,2
6,520,1.4,3,4,2,1.37234684000214,2,136,7,4,0.505990273002681,3,1,1.37234684000214,4,0,1,0,0,NaN,NaN,NaN,2
6,730,1.4,1,8,2,0.665628361999552,1,346,8,4,0.167961361999915,4,0,NaN,NaN,0,0,0,1,NaN,0.923879532511287,-0.38268343236509,2
6,582,1.4,1,8,1,0.50215852600013,1,198,1,4,0.505128130997036,1,1,0.50215852600013,4,1,0,0,0,0.50215852600013,0.923879532511287,0.38268343236509,2
6,749,0.65,3,8,2,0.569976595001208,1,365,7,3,1.15291922499819,4,0,NaN,NaN,0,0,0,1,NaN,0.38268343236509,-0.923879532511287,2
6,678,1.4,1,8,2,0.585742463001225,1,294,5,3,0.30238761000146,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,2
6,450,1.4,1,4,2,0.466501015001995,2,66,7,4,0.158897315999639,2,1,0.466501015001995,4,0,1,0,0,NaN,NaN,NaN,2
6,728,1.4,1,8,1,1.80637420600033,1,344,8,4,0.172301097001764,4,1,1.80637420600033,4,1,0,0,0,1.80637420600033,0.923879532511287,-0.38268343236509,2
6,495,1.4,1,4,2,0.871009639999102,2,111,7,4,0.167611012999259,3,1,0.871009639999102,4,0,1,0,0,NaN,NaN,NaN,2
6,628,1.4,1,8,1,0.699742367996805,1,244,3,4,0.158725782002875,2,1,0.699742367996805,4,1,0,0,0,0.699742367996805,-0.38268343236509,0.923879532511287,2
6,720,1.4,3,8,2,0.768195601998741,2,336,12,3,1.14160452400029,3,1,0.768195601998741,3,0,1,0,0,NaN,NaN,NaN,2
6,721,1.4,1,8,2,1.77200781099964,1,337,7,3,0.132774366000376,4,0,NaN,NaN,0,0,0,1,NaN,0.38268343236509,-0.923879532511287,2
6,740,1.4,1,8,2,0.869728532001318,2,356,10,3,0.128370496000571,4,1,0.869728532001318,3,0,1,0,0,NaN,NaN,NaN,2
6,565,0.65,3,4,2,1.07034514399857,2,181,6,4,0.168963465999695,4,1,1.07034514399857,4,0,1,0,0,NaN,NaN,NaN,2
6,485,1.4,1,4,1,0.703218607999588,1,101,3,4,0.334676328999194,3,1,0.703218607999588,4,1,0,0,0,0.703218607999588,-0.707106781186548,-0.707106781186547,2
6,540,1.4,1,4,1,0.600132193001627,1,156,4,4,0.170260742997925,4,1,0.600132193001627,4,1,0,0,0,0.600132193001627,0.707106781186547,-0.707106781186548,2
6,752,1.4,3,8,1,0.901151377001952,1,368,8,4,1.35054444499838,4,1,0.901151377001952,4,1,0,0,0,0.901151377001952,0.923879532511287,-0.38268343236509,2
6,437,1.4,1,4,1,0.60223008200046,1,53,2,4,0.501658231001784,2,1,0.60223008200046,4,1,0,0,0,0.60223008200046,-0.707106781186547,0.707106781186548,2
6,656,1.4,3,8,1,0.400350169999001,1,272,4,4,0.16046710700175,2,1,0.400350169999001,4,1,0,0,0,0.400350169999001,-0.923879532511287,0.38268343236509,2
6,674,1.4,1,8,2,1.66671406599926,1,290,5,3,0.304186320998269,3,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,-0.38268343236509,2
6,761,0.65,3,8,2,0.766447685000458,2,377,12,3,0.13666334699883,4,1,0.766447685000458,3,0,1,0,0,NaN,NaN,NaN,2
6,433,1.4,1,4,2,0.767005947000143,1,49,2,4,0.671014337000088,2,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186547,0.707106781186548,2
6,683,1.4,1,8,2,1.18126583300182,1,299,6,4,0.173826710000867,3,0,NaN,NaN,0,0,0,1,NaN,-0.38268343236509,-0.923879532511287,2
6,489,1.4,1,4,1,0.906407746002515,1,105,3,4,0.509129368998401,3,1,0.906407746002515,4,1,0,0,0,0.906407746002515,-0.707106781186548,-0.707106781186547,2
6,635,1.4,1,8,1,1.40122561500175,1,251,4,4,0.507226122997963,2,1,1.40122561500175,4,1,0,0,0,1.40122561500175,-0.923879532511287,0.38268343236509,2
6,665,0.65,3,8,2,0.467289775002428,2,281,12,4,0.1732131509998,2,1,0.467289775002428,4,0,1,0,0,NaN,NaN,NaN,2
6,598,1.4,1,8,2,1.07295417999921,2,214,12,3,1.82181885300088,1,1,1.07295417999921,3,0,1,0,0,NaN,NaN,NaN,2
6,391,1.4,1,4,1,0.703260149999551,1,7,1,4,0.169663298001979,1,1,0.703260149999551,4,1,0,0,0,0.703260149999551,0.707106781186548,0.707106781186547,2
6,560,1.4,3,4,1,0.404318982000405,1,176,4,4,0.168717740001739,4,1,0.404318982000405,4,1,0,0,0,0.404318982000405,0.707106781186547,-0.707106781186548,2
6,633,1.4,1,8,2,0.972128206998605,1,249,4,4,0.17149276499913,2,0,NaN,NaN,0,0,0,1,NaN,-0.923879532511287,0.38268343236509,2
6,584,1.4,1,8,1,0.909191884002212,1,200,2,4,0.168369693998102,1,1,0.909191884002212,4,1,0,0,0,0.909191884002212,0.38268343236509,0.923879532511287,2
6,738,1.4,1,8,2,1.16636363300131,2,354,12,3,0.307483726002829,4,1,1.16636363300131,3,0,1,0,0,NaN,NaN,NaN,2
6,585,1.4,1,8,1,0.500706734997948,1,201,2,4,0.167586968997057,1,1,0.500706734997948,4,1,0,0,0,0.500706734997948,0.38268343236509,0.923879532511287,2
7,640,1.4,1,8,2,1.13558298000021,2,256,11,2,1.99971053499985,2,1,1.13558298000021,2,0,1,0,0,NaN,NaN,NaN,2
7,616,1.4,3,8,1,0.975531632000184,2,232,16,2,0.443944518999842,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
7,695,1.4,1,8,1,0.56885019099991,2,311,9,3,1.54917465199992,3,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
7,593,1.4,1,8,1,1.06815349900012,2,209,12,2,1.27535651799985,1,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,2
7,621,0.65,3,8,2,1.50205454499996,2,237,16,3,0.30339563099983,1,1,1.50205454499996,3,0,1,0,0,NaN,NaN,NaN,2
7,437,1.4,1,4,1,0.567065874000036,1,53,2,4,0.340969430000087,2,1,0.567065874000036,4,1,0,0,0,0.567065874000036,-0.707106781186547,0.707106781186548,2
